car_id,model,price,depreciation,mileage,road_tax,deregistration_value,coe,curb_weight,power,car_features,car_accessories,descriptions,age_of_car,years_since_launch,trasmission_Auto,trasmission_Manual,number_of_owner_More than 6,type_Hatchback,type_Luxury Sedan,type_MPV,type_Mid-Sized Sedan,type_SUV,type_Sports Car,type_Stationwagon,type_Truck,type_Van
1546,Volkswagen Polo 1.2A TSI ,34888.0,11330.0,135811.0,610.0,13021.0,21142.0,1126.0,77.0,"Features 1.2L turbo charged 4 cylinder 16V DOHC engine auto transmission. Immobilizer, ABS. View specs of the Volkswagen Polo","Accessories Sports rim, Bluetooth audio player, leather seats, front and back recording camera, reverse sensor and camera.","Description We are the COE specialists, no gimmicks, honest dealing, 3 owners with low mileage clocked, immaculate condition with no repairs needed, road tax till 04/2023, Good for short term drive bank loan or full loan available, high trade in offer or consignment options available, call our friendly salesman at our showroom for an appointment today.",11.983249287105497,13.0,1,0,0,1,0,0,0,0,0,0,0,0
1547,Volkswagen Polo GP 1.2A TSI Sunroof,49800.0,12650.0,87122.0,508.0,24450.0,47112.0,1139.0,66.0,"Features 1.2L turbocharged engine mated with smooth 7 speed DSG auto transmission, ABS, dual airbags, 4x disc brakes, traction control, LED DRL and headlight. View specs of the Volkswagen Polo (2009-2018)Features 1.2L Turbocharged Engine Mated With Smooth 7 Speed DSG Auto Transmission, ABS, Dual Airbags, 4 x Disc Brakes, Traction Control, LED DRL And Headlight. View specs of the Volkswagen Polo (2009-2018)Features Powered By 1.2L Turbocharged Engine Mated With 7 Speeds DSG Transmission, ABS, Traction Control, Audio Control, Folding Side Mirrors And Indicators. View specs of the Volkswagen Polo (2009-2018)","Accessories Reverse camera, sports rims, reverse sensor, knockdown rear seats.Accessories Sunroof. Sports Rims, Original Factory Fitted Touch Screen Audio System, Reverse Sensor, Knockdown Rear Seats. LED Headlight.Accessories Reverse camera, sports rims, reverse sensor, knockdown rear seats.","Description Fully stock unit, original paint. Well maintained and taken care of. One of the cheapest value and lowest depreciation in the market. Bank loan/in house/trade in options available. Viewing by appointment basis only.Description Confirm Best Unit. Facelift Model With Sunroof. Beautiful Metallic Silver With Expensive Set Of Sports Rims. Super Well Maintained With Extended Warranty. 100% Accident Free. View To Believe. No Regret. Car Available. Don't Miss It. Call Now! Up To 100% Loan Available. High Trade In Available. Package With Unrivaled Warranty. Meet Our Friendly Consultant For A Non Obligation Advise.Description Fully Stock Unit & Genuinely Low Mileage. $0 driveaway, 100% loan available. Free 1 year warranty, gearbox, engine & mechatronic. Free pre-purchase check as well for peace of mind. All wear & tear replaced. STA evaluation can be arranged. Loan & insurance at lowest rate. Trade-in/consignment welcome. Call us for appointment and viewing.",6.070920519982211,7.0,1,0,0,1,0,0,0,0,0,0,0,0
1548,Volkswagen Polo GTI 3DR ,80800.0,9540.0,126000.0,744.0,39564.0,46704.0,1269.0,132.0,"Features 1.4l inline 4-cylinder 16-valves twincharged, 7 speed DSG, FWD, 0-100 km/h in 6.9s, 250nm of torque and sunroof. View specs of the Volkswagen Polo GTI (2011-2014)","Accessories Leather alcantara upholstery, sports rims, body-kit, touch screen infotainment, fog lamps, rear knockdown seats and reverse sensor.",Description Pristine condition! Low mileage! Full service and all wear and tear parts done up at platinum motoring in house workshop! 100% loan of car price available from 1.88% per annum! 1 to 1 exchange without cash top up! Hurry and call our friendly sales adviser for more information before it's sold! Best price guaranteed!,11.59146846518769,12.0,1,0,0,1,0,0,0,0,0,0,0,0
1549,Volkswagen Scirocco 1.4A TSI ,68998.0,10540.0,151000.0,806.0,23328.0,32190.0,1285.0,118.0,"Features Powerful 1.4L twin charged TSI engine, 7 speed DSG, ABS, SRS airbags, ESP, Multifunction steering wheel with paddle shifters, side mirrors indicators. View specs of the Volkswagen SciroccoFeatures 1.4L Powerful And Responsive Twin Charged Engine Producing 158Bhp, 7 Speed DSG Auto Transmission, Multi Function Steering, Paddle Shifters. View specs of the Volkswagen Scirocco (2009-2017)Features Powerful 1.4L twin charged TSI engine, 7 speed DSG, ABS, SRS airbags, ESP, Multifunction steering wheel with paddle shifters, side mirrors indicators View specs of the Volkswagen SciroccoFeatures 1.4L twin charged TSI engine producing 158bhp, 7 speed DSG, ABS, SRS airbags, ESP, side mirror indicators, multi function steering. View specs of the Volkswagen Scirocco (2009-2017)Features 158 horsepower, stocked engine. View specs of the Volkswagen Scirocco (2009-2017)Features 1.4L TSI turbocharged engine, 7 speed DSG with Tiptronic, multi steering control, ABS, SRS airbags, traction control, auto headlight, paddle shifters. View specs of the Volkswagen Scirocco (2009-2017)Features 1.4L Twincharged TSI Engine Producing 158Bhp. 7 Speed DSG With Tiptronic View specs of the Volkswagen Scirocco (2009-2017)Features 1.4L TSI turbocharged engine, 7 speed DSG with Tiptronic, multi steering control, ABS, SRS airbags, traction control, auto headlight, paddle shifters. View specs of the Volkswagen Scirocco (2009-2017)Features 1.4L TSI twin charged turbo engine producing 158bhp, 7 speed DSG transmission, ABS, ESP, SRS airbags, multi function steering with paddle shifter. View specs of the Volkswagen SciroccoFeatures Powerful 1.4l twincharged engine mated with 7 speed DSG. ABS, SRS airbags, ESP, side mirrors, multi-function steering wheels w paddle shifters. View specs of the Volkswagen Scirocco (2009-2017)Features 1.4l Twin Charged Engine Producing 158BHP And 240NM Of Torque. 7 Speed DSG Dual Clutch Transmission. View specs of the Volkswagen SciroccoFeatures 1.4l twin charged turbo engine, 7 speed dual clutch DSG transmission, paddle shifter. View specs of the Volkswagen Scirocco (2009-2017)Features Powerful 1.4L twin charged TSI engine, 7 speed DSG, ABS, SRS airbags, ESP, multifunction steering wheel with paddle shifters, side mirrors indicators. View specs of the Volkswagen Scirocco (2009-2017)","Accessories Carbon Fibre bonnet, Cup spoiler, rear mirror, gear knob. Stage 2 tune ECU and TCM, Andriod player with dsp.Accessories Factory 18"" Sports Rims, Electric Leather Seats, Pioneer Headunit W/ BT, Multi-Function Steering Control, Dual Climate AC.Accessories Black leather interior, factory electric sports seat, fog lights, touchscreen Bluetooth, rain sensors, dual climatic aircon controlAccessories Driver electric seat, upgraded head unit with BT and CarPlay, reverse camera. 19"" sport rims. Auto headlightsAccessories Leather seats, Android player, 6 pot brake kit.Accessories Sports rims, leather seats, keyless start/stop, multi function steering w/paddle shifters, VW multi function display & factory electric sport seat.Accessories Premium Upholstery Leather Seats. Sports rims/new tyres. Volkswagen entertainment system. Front and back iroad in-car camera.Accessories Sports rims, electric leather seats, keyless start/stop, multi functional steering wheel, factory fitted HDD head unit, reverse sensors, and camera.Accessories Keyless entry/start/stop, electric seat, factory fitted touch screen head unit w Bluetooth, original leather seat, original sports rims, MST intake.Accessories CF bonnet, CF steering wheel, sequential signal lights, BBS 18"" rims with bridgestone RE004 tyres, new CJ Dynamic front rotor & brake pad.Accessories Supersprint Exhaust. Air Valve. Scirocco R Front Bumper. New Sports Rim And Tyre. Wrapped Bonnet. Car Handles And Dechromed Scirocco Emblem.Accessories Radio w carplay/mirrorlink, sports rims with API racing brake kit, bodykit w spoiler, legal fox exhaust, front & BK rec cam, boost gauge, tire monitorAccessories Factory fitted head unit with Bluetooth and navigation. Keyless entry with keyless ignition. Electric driver seat.","Description Engine fully overhauled at 170k km mileage, Forge WOSSNER piston, Forge BOV, New K03 Turbo, MST (cold pod) Air intake. $0 downpayment, full loan available. Fast, fun and sporty outlook. Definitely tailor made for buyers who wants attention and excitement in daily drive. Contact us today. Consignment unit.Description $0 Downpayment, Full-Loan Available. Clean & Mint Scirocco With Zero Mods, Fully Factory Unit With Regular Maintenance & Servicing. Well Maintained, Assured Accident Free. STA Evaluation Welcome. Trade-In/Consignment Available. Contact Us For A Viewing Appointment Today!Description $0 downpayment, full loan available. This Scirocco is a treat for the eyes and a delight to drive. Fast, fun and uniquely beautiful. Definitely tailor made for buyers who wants attention and excitement in daily drive. Enquire with us today. Flexible loan and trade ins are welcomed. Viewing is by appointment only.Description Drive with assurance! Genuine and transparent deal! Flexible bank/in house 100% loan approval Mthly $1,133, trade in available! All our consignment cars are selling at the most reasonable price with a peace of mind! STA inspection welcome! Highest trade in assured! By appointment only.Description One of the best conditioned Scirocco in the market. Hassle free transaction. $0 admin fees for bank loans. Door step test drive available. Flexible Loans available.Description Pristine condition! Low mileage clocked! Full service and all wear and tear parts done up at Platinum Motoring in house workshop! 100% loan available from 2.28% P.A! 1 to 1 exchange without cash top up! Hurry and call our friendly sales adviser for more information before it's sold! Best price guaranteed!Description Only 1 transfer count. Sporty candy white scirocco, at affordable low monthly installment of $700 plus. Pristine condition with no modifications done. Fully done up to showroom unit standard. New paintwork. New tyres. No gimmicks. High loan available. Engine/gearbox warranty coverage provided. Cheapest in the market.Description 2 owners only! With low mileage and a well-maintained engine. It has been regularly serviced and owned by previous matured owner. Ensuring peace of mind for the new owner. Overall, this unit is a fantastic car that is sure to impress. Its sporty yet practical design, powerful engine, and comfortable interior make it an ideal choice for anyone looking for a car that can deliver both style and powerDescription FOC 6 months road tax! Fully stock engine with no messy mods! New expensive paintwork for a fresher look! $0 driveaway available! Bank & high/full loan available! STA evaluation/workshop check available! All wear & tear done up! Superbly well maintained! View to believe its condition! Doorstep viewing available! Call us for a non obligatory viewing and test drive!Description $0 downpayment, 100% loan available. Free 1 year warranty for engine & gearbox with 1 complimentary servicing. New air con cooling coil and front wheel bearing just changed. Tastefully done up stock unit, no messy mods. All wear & tear replaced, meticulously well maintained by current owner. STA/Vicom evaluation can be arranged. Flexible financing packages available. Viewing available 24/7.Description Well Maintained Leather Seats. Reversing Camera. Upgraded Sound System. Upgraded Steering Wheel With Paddle Shifter. Viewing Strictly By Appointment Only. Bank Loan / In House Loan Available. Workshop Check / STA Evaluation Available. Trade In / Consignment Available Too. Contact Our Friendly Salesman For Viewing.Description We are the COE specialist. No gimmicks, honest dealing, immaculate condition with no repairs needed. Wear and tear replaced with servicing records for past 2 years, road tax till 07/2023, STA or workshop evaluation welcome, bank & inhouse loan available!. High trade in offer, please call our friendly salesman for an appointment at our showroom today. Door step viewing can be arranged.Description 2 owner unit. Extremely well maintained and accident free. Fresh paintwork (3 days old). New Mechatronic Unit (Feb 2023). All wear and tear replaced. Additional 2 years warranty optional. Trade ins most welcome. High/full loan available. Contact us for a viewing.",12.309276684365772,13.0,1,0,1,0,0,0,0,0,1,0,0,0
1550,Volkswagen Scirocco 1.4A TSI Sunroof ,77900.0,9970.0,160482.5,775.0,31383.0,39616.5,1285.0,118.0,"Features 1.4l twin charged TSI engine, 7 speed DSG, multifunction steering wheel, SRS airbag, ABS, EPS. View specs of the Volkswagen SciroccoFeatures 1.4l TSI turbocharged engine, 7 speed DSG with Tiptronic, multi steering control, ABS, SRS airbags, traction control, auto headlight, paddle shifters. View specs of the Volkswagen Scirocco","Accessories Leather seats, dual climatic aircon.Accessories Leather interior, keyless start/stop, sports rims, multi function steering w/paddle shifters, vw multi function display, electric sport seat, Sunroof.","Description No admin fee! Installment from $7xx/mth zero down payment and full loan available. Open daily from 10am till late. Night appointment available till 12am. Online pre-loan submissions available 100% approval.Description Rare full stock and un-abused unit. Pristine condition! Full service and all wear and tear parts done up at Volkswagen singapore with receipts proof and genuine mileage recorded. Looking new exterior and interior, sheltered parking, accident free unit. LTA inspection, road tax renewal and major servicing all done recently. Previous aa report also available.",12.243523259708237,12.5,1,0,0,0,0,0,0,0,1,0,0,0
1551,Volkswagen Scirocco 2.0A TSI Sunroof ,86400.0,11945.0,157500.0,1612.0,27607.0,38143.5,1393.0,155.0,"Features 2.0L turbocharged engine, Producing 252bhp, 330nm torque, 6 speed gearbox, 0-100km/h in 6.0s, gearshift paddles, cruise control and Sunroof. View specs of the Volkswagen Scirocco (2009-2017)Features 2.0 turbocharged engine, 6 speed DSG wet clutch, steering control, cruise control, paddle shifters, sunroof. View specs of the Volkswagen Scirocco","Accessories Owens K0 turbo, IE intake manifold, 3"" downpipe, jetex LTA compliant exhaust system, KW clubsport coil over, APR engine mounts and OZ 18"" RS BBK rims.Accessories S3 Intercooler, MST Airtake, ABT Exhaust, Forged BOV, 19 Inch Rims, D1 Spec BBK, Forged Carbon steering, Android player unit, Aux Cooler and more.",Description Pristine condition! Low mileage clocked! Full service and all wear and tear parts done up at Platinum Motoring in house workshop! 100% loan available from 2.28% per annum! 1 to 1 exchange without cash top up! Hurry and call our friendly sales adviser for more information before it's sold! Best price guaranteed!Description Extremely well maintained unit with most of the wear and tears replaced with invoice to show! Original MU replaced( not recon). View to believe! Contact now before it's gone!,12.802427369297279,13.5,1,0,1,0,0,0,0,0,1,0,0,0
1552,Volkswagen Sharan 2.0A TSI,93500.0,16650.0,99000.0,1194.0,52116.0,53711.0,1790.0,162.0,"Features 2.0L TSI engine, 6 speed DSG gearbox, Auto headlights, Keyless start/stop, Eparking brake, Auto brake hold, LED DRL, Park assist, Cruise control.","Accessories Sport Rims, Leather seats, Rear aircon, Electric seats, Auto-tailgate, In-built child booster seats, Auto power sliding,",Description Pristine condition! All wear and tear replaced! Loan available from 2.48% per annum! 1 to 1 exchange without cash top up! Trade in welcome! Hurry and call our friendly sales adviser for more information before it's sold! Best price guaranteed!,5.665441067927417,6.0,1,0,0,0,0,1,0,0,0,0,0,0
1553,Volkswagen Sharan 2.0A TSI Panoramic Roof,76744.0,17310.0,94970.0,1194.0,46270.5,61749.0,1790.0,154.5,"Features Powerful 2.0L Turbo Charged Engine, 7 Speed (A) DSG Transmission. Fuel Consumption Of 12km/LFeatures 2.0l TSI turbocharged, 6-speed (A) DSG, ABS, 7 airbags, auto led DRL/headlight, keyless entry/start/stop, TRC/cruise ctl, auto hold, paddle shifter.Features Powerful 2.0L GTI turbocharged engine. Fast and smooth 6 speed DSG gearbox. Keyless entry start. Reverse camera, auto powered sliding doors.Features GTI 2.0L TSI turbocharged EA888 engine producing 217bhp coupled with 6 speed reliable DSG gearbox and solid body this MPV makes for a spirited drive.","Accessories Keyless Entry, Push Start/Stop. Panoramic Sunroof. Multi-Function Steering Wheel. Dual Power Sliding Door.Accessories Sports rims, electric & heater seats, rear aircon, dual power sliding door, reverse sensors/camera, Navi, BT, auto tailgate, panoramic sunroof.Accessories Leather/suede seats, rear aircon, electric seats, tailgate, front/rear in car camera, 2 auto power sliding, sports rim.Accessories Dual auto sliding door, Panoramic roof, Alcantara electric seat, 2x child Booster headrest, Power tailgate, 3rd row aircon, Keyless entry, Auto hold","Description Full Agent Maintained Unit, 1 Yr Comprehensive Warranty Provided! $0 Drive-Away Available, Instant Same Day Loan Approval! High Trade-In Valuation For Your Car!Description Perfect stock condition high specs MPV with Panoramic Sunroof. Comes with blindspot monitoring system. One of the most spacious and fuel efficient MPVs. Highest trade in! Lowest interest rate guaranteed. All vehicles are pre checked by our in house workshop. Welcome all dealers & brokers too. Contact us now!Description Superb conditions 7-seaters multi purpose vehicle with lots of flexibility! Full Agent Service Record. Original brown paintwork. Panoramic roof. Spacious interior. Trade-in highly welcome! Loan from bank/in-house loan schemes. Do call or visit us at our showroom for a more detailed discussion.Description Full loan available, lowest price! Pristine condition! Excellent noise isolation, fold flat rear seats for flexibility, great safety rating! Well kept by owner, under vw warranty with full agent service since day 1, highly recommended, clean gray paint, STA welcome. We offer easy and flexible loan buysell /trade in. Test & view today to believed! Hurry up call our sales adviser now before gone!",6.943523259708238,7.0,1,0,0,0,0,1,0,0,0,0,0,0
1554,Volkswagen Sharan 2.0A TSI Sunroof,67800.0,17125.0,94572.0,1194.0,42937.5,60496.0,1790.0,147.0,"Features 2.0L Powerful TSI Engine, 6 Speed DSG Automatic Transmission, 7 Airbags, Auto LED Headlights, Park Assist, Keyless Entry/start.Features 2.0L Turbo-Charged Engine, 197 BHP, 6 Speed DSG Auto, ABS, Airbags, Cruise Control, Keyless Entry/Start/Stop, Dual Powered Doors, Electric Tailgate.","Accessories 2 x Electric Seats, Sports Rims, Twin Auto Sliding Doors, Auto Tailgate, Factory Fitted Audio System.Accessories 17"" Sports Rims, Alcantara Seats With Integrated Child Seats, Android (Android) Audio Player, All Round Sensors, Fog Lights, i-Road V7 In-Car Cameras.","Description Very Well Maintained By Previous Owners, Vehicle Inspected By Reputable Workshop And One Year Warranty Given, Trade In Welcome, Low Down Payment, Various Loan Plans Available To Suit Your Budget.Description Best/Top Conti MPV Choice (Spacious 7-Seaters With 2nd/3rd Row Air-Con Plus Dual Powered Sliding Doors), Storm Grey Sharan 2.0A With Condition Totally Like New! Maintained At Reputable Workshop With Proof. Amazing Low Mileage Done 75251km Only! Banker Owner. New Bridgestone RE004 (Year 2022) Tyres. 100% Accident Free. Call Now!",7.409276684365773,8.0,1,0,0,0,0,1,0,0,0,0,0,0
1555,Volkswagen T-Cross 1.0A TSI R-Line,117400.0,13045.0,38934.0,392.0,53635.5,44357.0,1369.0,85.0,"Features 115bhp turbocharged engine, 200nm torque, 7 speed DSG gearbox, 0-100 km/h in 10.2s, beats audio system, Appconnect, wireless charging, park assist. View specs of the Volkswagen T-Cross (2020)Features Powered by a 1.0L turbocharged engine mated to a 7 speed DSG, producing 113bhp and 200nm of torque. 0-100km/h in 10.2s. Top speed of 193 km/h. FWD View specs of the Volkswagen T-Cross (2020)","Accessories 17"" rims, LED DRL, 8"" touchscreen media display, active info display, dual climatic aircon, reverse camera, Bluetooth, tyre pressure monitor, ISOFIX.Accessories R-line exterior, LED headlights, digital driver display, beats sound system, reverse camera, keyless entry, two zone climate control.","Description Maintained and warranty by Volkswagen valid till 26 September 2026 with 1 free servicing valid till 26 September 2024. In-house financing options available. Buy with a peace of mind. 1 owner. Low mileage. 100% genuine mileage. No chassis/structural damage. Well maintained. Immaculate condition. All trade in welcome.Description Agent warranty, flexible in house/bank loan available with low interest rate, fast approval.",1.940783533680841,3.0,1,0,0,0,0,0,0,1,0,0,0,0
1556,Volkswagen Tiguan 1.4A TSI BMT,60800.0,15400.0,118000.0,620.0,32307.0,56000.0,1551.0,118.0,"Features 1.4L TSI turbocharged 158bhp, 6 speed DSG auto, airbags, roof rail, DRL, auto headlights, E-parking. View specs of the Volkswagen Tiguan (2011-2017)","Accessories Auto headlights, knockdown rear seat, sports rim, navigation/Bluetooth, LED DRL, park assist, and ISOFIX.","Description Well maintained! Leather interior! Accident free! Excellent condition! Trade in/PHV/STA/ evaluation are all welcomed! Flexible/bank/high loan finance package with competitive interest rates tailored to suit your needs! View to believe, pity to miss! Please contact salesman for viewing appointment or test drive! Category high spec facelifted model!",6.816125999434266,9.0,1,0,0,0,0,0,0,1,0,0,0,0
1557,Volkswagen Tiguan 1.4A TSI BMT R-Line Panoramic Roof,57800.0,15590.0,91260.0,620.0,32950.0,55001.0,1551.0,118.0,"Features 1.4L Turbo-Charged Engine, 158 BHP, 6 Speed DSG Automatic, Auto Park, Traction/Cruise Control, Auto Headlights/Rain Sensors, Keyless Entry/Start/Stop. View specs of the Volkswagen Tiguan (2011-2017)","Accessories Bodykit, Panoramic Roof, 19"" Sports Rims, Leather Seats, Factory Fitted Audio System With Reverse Camera, All Round Sensors, Solar Film, Fog Lights.","Description Only Unit In Market, Pyrite Metallic Silver Tiguan 1.4A (Rare ""R-Line"" Edition At Roaring 158 BHP) With Beautiful Burgundy Interior. Fully Maintained At VGS With History. Genuine Low Mileage Done 91260km. 1 Fussy Owner. Just Changed (Year 2021) Good-Year Tyres. Bidded Car Number. Road Tax Renewed Till Dec 23. 100% Accident Free. Owner Consignment, Viewing Strictly With Appointment. Call Now!",7.303797232310978,8.0,1,0,0,0,0,0,0,1,0,0,0,0
1558,Volkswagen Tiguan 1.4A TSI Comfortline EQP Panoramic Roof,108800.0,17350.0,63000.0,624.0,44257.0,33900.0,1498.0,110.0,"Features 1.4l turbocharged engine 147bhp, 6 speed DSG transmission, 8 speakers, cruise control, electronic park brake & auto hold, LED drls & headlights. View specs of the Volkswagen Tiguan (2017)","Accessories 18"" rims, 8.0-inch tft touchscreen head unit, Apple CarPlay/Android Auto, electric tailgate, Panoramic Sunroof, 3-zone climatic aircon, keyless entry.","Description 5 years warranty with agent Volkswagen singapore until jun 2023! Fully serviced at agent. Next servicing in june 2023 or 69,662km. Sporty & comfortable SUV with a big practical boot. Gorgeous white paintwork with black leather interior! Trade in available. Attractive financing and in house financing available. Come visit us at our showroom today!",4.805167095324677,5.0,1,0,0,0,0,0,0,1,0,0,0,0
1559,Volkswagen Tiguan 1.4A TSI Highline,138800.0,16090.0,35000.0,624.0,56286.0,40990.0,1660.0,110.0,"Features Powerful 2.0L TSI engine producing 217bhp, 6 speed auto transmission with paddle shifters, keyless entry, parking assistance, lane assist, 360 camera. View specs of the Volkswagen Tiguan (2017)","Accessories 19"" alloy rim, virtual cockpit, navigation, auto kick boot, auto LED headlights, LED daytime running lights, knockdown rear seats, Panoramic roof.",Description Workshop check/STA evaluation can be arranged. Viewing available in our showroom. Bank and in house loan available. Contact us today! Viewing by appointment only!,2.4736602460096084,4.0,1,0,0,0,0,0,0,1,0,0,0,0
1560,Volkswagen Tiguan 1.4A TSI R-Line Panoramic Roof,169800.0,17570.0,19000.0,624.0,77798.0,64700.0,1660.0,110.0,"Features Powerful 4cylinder in-line 16valve turbocharged engine. 158bhp, 6speed DSG transmission, dual charged, turbo and supercharged View specs of the Volkswagen Tiguan (2017)",Accessories Keyless entry/start/stop. Panoramic roof. Reverse camera/sensors. Multi function steering. Bluetooth and navigation. Retractable side mirrors.,"Description Highest spec tiguan! Super low mileage! 1owner only! Full agent maintain since day1! 5years warranty, 3 years free servicing. Very well maintained spacious SUV, almost like new! No repair or touch up needed. Very smooth and powerful. View to believe! Lowest interest rate avail,high trade-in! Call us for a test drive today.",1.5065369583383752,3.0,1,0,0,0,0,0,0,1,0,0,0,0
1561,Volkswagen Tiguan 2.0A R-Line 380 TSI,105800.0,20750.0,92000.0,1194.0,50901.0,48209.0,1862.0,162.0,"Features Powerful 2.0l TSI engine producing 217bhp, 6 speed auto transmission with paddle shifters, keyless entry, parking assistance, lane assist, 360 camera.","Accessories 19"" alloy rim, virtual cockpit, navigation, auto kick boot, auto LED headlights, LED daytime running lights, knockdown rear seats, Panoramic roof.","Description Pristine condition! Mechatronic, engine mounting, transmission mounting replaced! No Repairs Needed! Lowest interest rate in the market with 2.48%, Warranty provided with assurance! In-house and bank loan available! $0 Driveaway Available! 100% No Hidden Cost! Guarantee buy back with Market Price!Drive with Excellence with 5 Star Reviews! Contact our sales consultant now! Act fast before it's gone",6.147632848749335,7.0,1,0,0,0,0,0,0,1,0,0,0,0
1562,Volkswagen Tiguan 2.0A TSI ,84900.0,11680.0,100000.0,1552.0,26158.0,34935.0,1648.0,125.0,"Features VW all wheel drive signature EA888 2.0L turbocharged engine paired with 7 speed DSG producing 167bhp! View specs of the Volkswagen TiguanFeatures 4 door SUV with a 2.0 litres turbocharged engine paired to a 6 speed DSG transmission, producing 167bhp. Comes with airbags and 4WD. View specs of the Volkswagen Tiguan (2008-2011)Features 167bhp 2.0l turbo charged engine, 6 speed auto, ABS, ESP, traction control, 4 motion AWD, airbags, OBD info meter, reverse camera on 10.1"" screen. View specs of the Volkswagen Tiguan (2008-2011)","Accessories Leather seats, sport rims, factory fitted audio system, reverse sensors, auto headlights, electric folding mirrors, rain sensing wipers.Accessories Auto headlights, rear air conditioning, knockdown rear seats, multi function steering, electric folding mirrors and rain sensing wipers.Accessories Leather seats, upgraded 18"" sports rims, Michelin tyres, huge Kenwood 10.1"" digital multimedia receiver, Apple CarPlay/Android Auto, DVD, live tv, GPS","Description Superb well maintained condition! With low mileage done by previous owner! Guaranteed non re-structural or chassis damage! 100% loan available. 100% accident free! Trade in available! Confident buying from a Sgcarmart dealer! Do contact one of our friendly sales for more information!Description Volkswagen Tiguan at $11,200 nett. Feel the need for speed yet have papa responsibilities? look no further with the Tiguan. Responsive and powerful SUV with 167bhp at your disposal. Comes with spacious interior that sits 5 comfortably as well! Trade ins welcomed. Feel free to contact us for viewing! No obligations. Viewing is by appointment only.Description Check out this amazing SUV! Feature packed! Arguably the best condition in town! Low documented mileage! Meticulously maintained! Neat/clean! See to believe! Previous owner spent thousands with receipts to show! All good stuff! Tip top condition! Zero vibrations! No funny sounds! Warranty provided! Trade-in welcome! No disappointments guaranteed! Act fast! Call/text for viewing appointment now!",12.575030109023306,13.0,1,0,0,0,0,0,0,1,0,0,0,0
1563,Volkswagen Tiguan 2.0A TSI Elegance Sunroof,184800.0,19070.0,11000.0,1194.0,90870.0,88000.0,1678.0,140.0,"Features 2.0L Turbocharged Engine At 187bhp/320nm Torque, 4 Motion, 7 Speed DSG, Tri-zone Aircon, 8 Speaker, Hill Descent Control, Adaptive Suspension. View specs of the Volkswagen Tiguan (2017)","Accessories Panoramic Roof, Driver/front Passenger Memory Seat, Wireless Android/Apple CarPlay, Keyless Entry/exit, 360 View Camera, Contactless Automatic Boot.","Description Viewing Is Strictly By Appointment Only Please Call Us Before Hand For A Viewing. Still Under 5 Years Agent Warranty And 4x Free Servicing. This Unit Practically Is No Different From Brand New Inside Out. Only Clock 9,000km Per Year. This Is Just One Of The Owner Spare Car Which Is Just Used For Ferrying His Grandkids And Parking It In His Porch. You Will Never Find Another Unit Like This Again",1.2353040816260463,2.0,1,0,0,0,0,0,0,1,0,0,0,0
1564,Volkswagen Touareg 3.0A R-Line,199888.0,24870.0,36691.0,2380.0,99652.0,41000.0,1945.0,250.0,"Features CARRO Certified Pre-Owned - No Mileage Tampering, Major Accident, Fire & Flood Damage. View specs of the Volkswagen Touareg (2019)","Accessories All our vehicles have undergone a rigorous 160-point inspection, and comes with 12 Months Engine & Gearbox Warranty and 5-Day Money Back Guarantee.",Description Consignment Unit - Viewing by appointment basis only.,4.057221889845224,5.0,1,0,0,0,0,0,0,1,0,0,0,0
1565,Volkswagen Touran 1.4A TSI,58800.0,15870.0,67500.0,620.0,30621.0,55001.0,1536.0,103.0,"Features 1.4L, fuel efficient in-line 4-cylinder TSI Twincharge engine producing 138bhp with 220nm of torque paired to a responsive 7-speed DSG gearbox. View specs of the Volkswagen Touran (2010-2016)","Accessories Dual-zone aircon, factory alloy rims, roof rails, 7-seater.","Description 1 owner only, low mileage done. Beautiful grey exterior with black leather interior. View to appreciate. Trade in, flexible loan package available. Please contact us for viewing today.",7.106536958338375,8.0,1,0,0,0,0,1,0,0,0,0,0,0
